station_id,station_name,timestamp,temperature,relative_humidity,wind_speed,wind_direction,pressure,rainfall
72,KWAI CHUNG,2019-01-02 06:00:00,8.5,82,4.16,24,1024.8,0.0
72,KWAI CHUNG,2019-01-02 07:00:00,8.2,81,4.05,20,1025.4,0.0
72,KWAI CHUNG,2019-01-02 08:00:00,8.8,88,3.31,5,1026.4,0.0
72,KWAI CHUNG,2019-01-02 09:00:00,9.3,85,3.91,4,1027.0,0.1
72,KWAI CHUNG,2019-01-02 10:00:00,9.7,83,3.92,6,1026.8,0.0
72,KWAI CHUNG,2019-01-02 11:00:00,12.2,74,3.83,15,1026.3,0.0
72,KWAI CHUNG,2019-01-02 12:00:00,13.9,67,4.01,4,1024.8,0.0
72,KWAI CHUNG,2019-01-02 13:00:00,13.9,66,3.7,358,1024.1,0.0
72,KWAI CHUNG,2019-01-02 14:00:00,14.7,65,3.9,1,1023.3,0.0
72,KWAI CHUNG,2019-01-02 15:00:00,14.7,64,3.98,12,1022.5,0.0
72,KWAI CHUNG,2019-01-02 16:00:00,14.4,64,4.03,14,1022.8,0.0
72,KWAI CHUNG,2019-01-02 17:00:00,13.8,65,3.71,14,1023.4,0.0
72,KWAI CHUNG,2019-01-02 18:00:00,12.9,67,3.64,21,1024.1,0.0
72,KWAI CHUNG,2019-01-02 19:00:00,12.3,68,3.62,24,1024.8,0.0
72,KWAI CHUNG,2019-01-02 20:00:00,13.5,68,2.5,358,1025.6,0.0
72,KWAI CHUNG,2019-01-02 21:00:00,13.1,71,3.14,9,1025.5,0.1
72,KWAI CHUNG,2019-01-02 22:00:00,12.2,75,3.54,16,1025.3,0.5
72,KWAI CHUNG,2019-01-02 23:00:00,11.4,77,3.64,16,1025.3,0.0
72,KWAI CHUNG,2019-01-03 00:00:00,11.0,78,3.93,15,1025.2,0.2
72,KWAI CHUNG,2019-01-03 01:00:00,10.6,81,3.83,15,1025.1,0.2
72,KWAI CHUNG,2019-01-03 02:00:00,10.5,83,3.94,24,1024.7,0.0
72,KWAI CHUNG,2019-01-03 03:00:00,10.4,84,3.85,25,1024.1,0.0
72,KWAI CHUNG,2019-01-03 04:00:00,10.4,84,3.67,26,1023.5,0.0
72,KWAI CHUNG,2019-01-03 05:00:00,10.4,83,3.31,25,1023.2,0.0
72,KWAI CHUNG,2019-01-03 06:00:00,10.5,84,3.22,26,1023.2,0.0
72,KWAI CHUNG,2019-01-03 07:00:00,10.7,84,3.14,31,1023.6,0.0
72,KWAI CHUNG,2019-01-03 08:00:00,11.7,92,2.77,13,1024.7,0.0
72,KWAI CHUNG,2019-01-03 09:00:00,11.8,92,3.01,21,1025.7,0.5
72,KWAI CHUNG,2019-01-03 10:00:00,11.9,97,2.97,33,1025.8,0.7
72,KWAI CHUNG,2019-01-03 11:00:00,12.5,93,2.8,35,1025.5,0.3
72,KWAI CHUNG,2019-01-03 12:00:00,13.8,90,2.8,35,1024.3,0.1
72,KWAI CHUNG,2019-01-03 13:00:00,14.4,88,2.47,32,1023.1,0.3
72,KWAI CHUNG,2019-01-03 14:00:00,15.5,85,2.51,29,1022.4,0.4
72,KWAI CHUNG,2019-01-03 15:00:00,15.7,85,2.44,35,1021.8,0.2
72,KWAI CHUNG,2019-01-03 16:00:00,16.2,81,2.22,36,1021.8,0.0
72,KWAI CHUNG,2019-01-03 17:00:00,16.5,80,1.98,41,1022.2,0.0
72,KWAI CHUNG,2019-01-03 18:00:00,15.3,85,1.7,62,1022.6,0.0
72,KWAI CHUNG,2019-01-03 19:00:00,15.6,88,2.06,61,1023.2,0.0
72,KWAI CHUNG,2019-01-03 20:00:00,14.5,89,1.43,25,1023.7,0.0
72,KWAI CHUNG,2019-01-03 21:00:00,14.8,89,1.64,38,1023.6,0.0
72,KWAI CHUNG,2019-01-03 22:00:00,15.2,90,2.2,51,1023.4,0.2
72,KWAI CHUNG,2019-01-03 23:00:00,15.5,92,2.47,58,1023.2,0.1
72,KWAI CHUNG,2019-01-04 00:00:00,15.7,93,2.73,66,1022.8,0.1
72,KWAI CHUNG,2019-01-04 01:00:00,16.1,92,3.2,70,1022.6,0.0
72,KWAI CHUNG,2019-01-04 02:00:00,16.3,91,3.4,76,1022.4,0.0
72,KWAI CHUNG,2019-01-04 03:00:00,16.5,91,3.63,82,1022.1,0.0
72,KWAI CHUNG,2019-01-04 04:00:00,16.6,89,3.71,85,1022.1,0.0
72,KWAI CHUNG,2019-01-04 05:00:00,16.7,89,4.2,90,1022.0,0.0
72,KWAI CHUNG,2019-01-04 06:00:00,16.6,89,4.6,90,1021.9,0.0
72,KWAI CHUNG,2019-01-04 07:00:00,16.5,90,4.7,91,1022.2,0.0
72,KWAI CHUNG,2019-01-04 08:00:00,16.0,92,3.29,70,1023.1,0.0
72,KWAI CHUNG,2019-01-04 09:00:00,16.7,89,3.45,73,1023.9,0.0
72,KWAI CHUNG,2019-01-04 10:00:00,18.3,82,4.18,79,1023.7,0.0
72,KWAI CHUNG,2019-01-04 11:00:00,19.8,77,4.42,85,1023.2,0.0
72,KWAI CHUNG,2019-01-04 12:00:00,20.7,75,3.73,82,1022.7,0.0
72,KWAI CHUNG,2019-01-04 13:00:00,21.0,75,3.04,73,1021.8,0.0
72,KWAI CHUNG,2019-01-04 14:00:00,21.2,74,2.91,74,1021.0,0.0
72,KWAI CHUNG,2019-01-04 15:00:00,21.0,74,2.69,75,1020.4,0.0
72,KWAI CHUNG,2019-01-04 16:00:00,20.7,75,2.21,72,1020.4,0.0
72,KWAI CHUNG,2019-01-04 17:00:00,19.9,79,1.9,72,1020.5,0.0
72,KWAI CHUNG,2019-01-04 18:00:00,19.0,82,1.66,65,1020.8,0.0
72,KWAI CHUNG,2019-01-04 19:00:00,18.6,84,1.84,61,1021.6,0.0
72,KWAI CHUNG,2019-01-04 20:00:00,18.6,90,0.89,333,1021.4,0.0
72,KWAI CHUNG,2019-01-04 21:00:00,18.7,89,0.5,307,1021.6,0.0
72,KWAI CHUNG,2019-01-04 22:00:00,18.5,90,0.72,326,1021.5,0.0
72,KWAI CHUNG,2019-01-04 23:00:00,18.4,90,1.17,329,1021.3,0.0
72,KWAI CHUNG,2019-01-05 00:00:00,18.1,92,1.24,346,1021.1,0.0
72,KWAI CHUNG,2019-01-05 01:00:00,18.0,93,1.4,4,1020.3,0.0
72,KWAI CHUNG,2019-01-05 02:00:00,17.7,94,1.7,360,1019.9,0.0
72,KWAI CHUNG,2019-01-05 03:00:00,17.8,92,1.9,3,1019.6,0.0
72,KWAI CHUNG,2019-01-05 04:00:00,17.9,92,2.1,3,1019.4,0.0
72,KWAI CHUNG,2019-01-05 05:00:00,17.9,91,2.02,9,1019.0,0.1
72,KWAI CHUNG,2019-01-05 06:00:00,18.0,90,1.87,16,1019.1,0.1
72,KWAI CHUNG,2019-01-05 07:00:00,18.0,90,1.75,13,1019.5,0.0
72,KWAI CHUNG,2019-01-05 08:00:00,18.5,91,1.1,360,1019.5,0.0
72,KWAI CHUNG,2019-01-05 09:00:00,19.4,88,1.58,325,1020.9,0.0
72,KWAI CHUNG,2019-01-05 10:00:00,19.5,87,2.12,341,1021.3,0.1
72,KWAI CHUNG,2019-01-05 11:00:00,20.4,84,2.22,352,1021.2,0.1
72,KWAI CHUNG,2019-01-05 12:00:00,20.9,84,2.02,351,1020.6,0.1
72,KWAI CHUNG,2019-01-05 13:00:00,21.9,82,1.84,347,1019.7,0.1
72,KWAI CHUNG,2019-01-05 14:00:00,22.5,82,1.96,345,1018.9,0.0
72,KWAI CHUNG,2019-01-05 15:00:00,23.0,79,2.16,347,1018.3,0.0
72,KWAI CHUNG,2019-01-05 16:00:00,23.6,79,1.5,360,1017.9,0.0
72,KWAI CHUNG,2019-01-05 17:00:00,23.0,82,1.4,4,1018.4,0.0
72,KWAI CHUNG,2019-01-05 18:00:00,20.6,92,1.5,356,1018.9,0.0
72,KWAI CHUNG,2019-01-05 19:00:00,20.4,92,1.91,6,1019.8,0.0
72,KWAI CHUNG,2019-01-05 20:00:00,19.6,91,1.81,354,1020.4,0.0
72,KWAI CHUNG,2019-01-05 21:00:00,19.0,86,2.1,3,1020.8,0.0
72,KWAI CHUNG,2019-01-05 22:00:00,18.3,84,2.21,5,1020.8,0.0
72,KWAI CHUNG,2019-01-05 23:00:00,18.0,80,2.84,10,1021.0,0.0
72,KWAI CHUNG,2019-01-06 00:00:00,17.1,76,3.45,17,1020.7,0.0
72,KWAI CHUNG,2019-01-06 01:00:00,16.0,74,3.45,17,1020.6,0.0
72,KWAI CHUNG,2019-01-06 02:00:00,15.2,75,3.26,18,1020.5,0.0
72,KWAI CHUNG,2019-01-06 03:00:00,14.8,75,3.18,24,1019.9,0.0
72,KWAI CHUNG,2019-01-06 04:00:00,14.8,75,3.18,28,1019.6,0.0
72,KWAI CHUNG,2019-01-06 05:00:00,14.5,77,3.22,30,1019.5,0.0
72,KWAI CHUNG,2019-01-06 06:00:00,14.4,78,3.09,25,1019.9,0.1
72,KWAI CHUNG,2019-01-06 07:00:00,14.2,77,3.29,20,1020.2,0.1
72,KWAI CHUNG,2019-01-06 08:00:00,14.3,78,3.14,9,1021.4,0.1
72,KWAI CHUNG,2019-01-06 09:00:00,14.8,76,3.4,14,1022.0,0.1
72,KWAI CHUNG,2019-01-06 10:00:00,16.0,74,3.36,23,1022.2,0.1
72,KWAI CHUNG,2019-01-06 11:00:00,16.8,73,3.22,30,1021.9,0.0
72,KWAI CHUNG,2019-01-06 12:00:00,17.6,71,2.75,33,1021.2,0.0
72,KWAI CHUNG,2019-01-06 13:00:00,18.2,71,2.19,24,1020.6,0.0
72,KWAI CHUNG,2019-01-06 14:00:00,18.7,70,1.91,43,1019.8,0.0
72,KWAI CHUNG,2019-01-06 15:00:00,19.4,70,1.88,65,1019.4,0.0
72,KWAI CHUNG,2019-01-06 16:00:00,19.6,70,2.02,81,1019.5,0.0
72,KWAI CHUNG,2019-01-06 17:00:00,19.0,73,2.21,95,1019.7,0.0
72,KWAI CHUNG,2019-01-06 18:00:00,17.5,78,2.22,98,1020.1,0.0
72,KWAI CHUNG,2019-01-06 19:00:00,16.9,81,2.0,87,1020.7,0.0
72,KWAI CHUNG,2019-01-06 20:00:00,16.9,86,0.81,97,1021.6,0.0
72,KWAI CHUNG,2019-01-06 21:00:00,16.9,83,0.72,56,1021.6,0.0
72,KWAI CHUNG,2019-01-06 22:00:00,16.8,83,1.36,54,1021.6,0.0
72,KWAI CHUNG,2019-01-06 23:00:00,16.7,82,1.5,37,1021.5,0.0
72,KWAI CHUNG,2019-01-07 00:00:00,16.5,83,1.17,31,1021.3,0.0
72,KWAI CHUNG,2019-01-07 01:00:00,16.5,84,1.64,52,1020.8,0.0
72,KWAI CHUNG,2019-01-07 02:00:00,16.3,88,1.84,68,1020.3,0.0
72,KWAI CHUNG,2019-01-07 03:00:00,16.1,90,2.06,76,1019.8,0.0
72,KWAI CHUNG,2019-01-07 04:00:00,15.5,93,1.8,71,1019.9,0.0
72,KWAI CHUNG,2019-01-07 05:00:00,15.7,92,2.16,77,1019.7,0.0
72,KWAI CHUNG,2019-01-07 06:00:00,15.9,92,2.53,81,1020.0,0.0
72,KWAI CHUNG,2019-01-07 07:00:00,15.8,93,2.55,79,1020.5,0.0
72,KWAI CHUNG,2019-01-07 08:00:00,16.8,89,4.1,90,1020.8,0.0
72,KWAI CHUNG,2019-01-07 09:00:00,17.6,86,3.93,83,1021.6,0.0
72,KWAI CHUNG,2019-01-07 10:00:00,18.2,84,4.11,86,1021.9,0.0
72,KWAI CHUNG,2019-01-07 11:00:00,18.7,83,3.57,79,1021.7,0.0
72,KWAI CHUNG,2019-01-07 12:00:00,18.6,83,2.85,72,1021.4,0.1
72,KWAI CHUNG,2019-01-07 13:00:00,18.9,82,2.28,67,1020.6,0.2
72,KWAI CHUNG,2019-01-07 14:00:00,18.7,82,2.31,72,1019.7,0.1
72,KWAI CHUNG,2019-01-07 15:00:00,18.6,83,2.57,77,1019.1,0.1
72,KWAI CHUNG,2019-01-07 16:00:00,18.7,83,2.57,77,1018.8,0.0
72,KWAI CHUNG,2019-01-07 17:00:00,18.6,84,2.24,63,1019.3,0.0
72,KWAI CHUNG,2019-01-07 18:00:00,17.3,89,1.36,54,1019.8,0.0
72,KWAI CHUNG,2019-01-07 19:00:00,17.3,89,1.17,59,1020.2,0.0
72,KWAI CHUNG,2019-01-07 20:00:00,17.9,91,1.22,351,1020.4,0.0
72,KWAI CHUNG,2019-01-07 21:00:00,17.7,91,0.71,8,1020.5,0.0
72,KWAI CHUNG,2019-01-07 22:00:00,17.0,92,1.08,22,1020.3,0.0
72,KWAI CHUNG,2019-01-07 23:00:00,16.8,93,1.06,41,1020.5,0.0
72,KWAI CHUNG,2019-01-08 00:00:00,16.7,93,1.1,360,1020.6,0.0
72,KWAI CHUNG,2019-01-08 01:00:00,17.7,89,1.75,347,1020.7,0.0
72,KWAI CHUNG,2019-01-08 02:00:00,17.7,90,1.82,9,1020.5,0.0
72,KWAI CHUNG,2019-01-08 03:00:00,17.5,87,2.38,22,1020.0,0.0
72,KWAI CHUNG,2019-01-08 04:00:00,16.7,76,3.26,27,1020.2,0.0
72,KWAI CHUNG,2019-01-08 05:00:00,15.9,74,3.33,33,1020.2,0.0
72,KWAI CHUNG,2019-01-08 06:00:00,15.3,74,3.3,35,1020.2,0.0
72,KWAI CHUNG,2019-01-08 07:00:00,14.8,74,3.42,38,1020.8,0.0
72,KWAI CHUNG,2019-01-08 08:00:00,16.2,78,2.65,11,1020.7,0.0
72,KWAI CHUNG,2019-01-08 09:00:00,17.0,73,3.27,23,1021.4,0.0
72,KWAI CHUNG,2019-01-08 10:00:00,18.2,69,3.12,50,1021.5,0.0
72,KWAI CHUNG,2019-01-08 11:00:00,18.7,69,3.11,48,1021.1,0.0
72,KWAI CHUNG,2019-01-08 12:00:00,18.9,70,2.97,33,1020.4,0.0
72,KWAI CHUNG,2019-01-08 13:00:00,19.0,71,2.72,36,1019.4,0.1
72,KWAI CHUNG,2019-01-08 14:00:00,19.0,71,2.51,29,1018.6,0.1
72,KWAI CHUNG,2019-01-08 15:00:00,19.0,71,2.37,28,1018.3,0.0
72,KWAI CHUNG,2019-01-08 16:00:00,19.6,68,2.51,29,1018.6,0.0
72,KWAI CHUNG,2019-01-08 17:00:00,19.3,68,2.21,18,1018.8,0.0
72,KWAI CHUNG,2019-01-08 18:00:00,18.6,69,1.75,24,1019.6,0.0
72,KWAI CHUNG,2019-01-08 19:00:00,18.4,69,1.86,36,1020.1,0.0
72,KWAI CHUNG,2019-01-08 20:00:00,17.8,82,1.17,20,1021.7,0.0
72,KWAI CHUNG,2019-01-08 21:00:00,17.5,84,1.5,4,1022.2,0.1
72,KWAI CHUNG,2019-01-08 22:00:00,17.3,85,2.24,10,1022.4,0.1
72,KWAI CHUNG,2019-01-08 23:00:00,16.8,82,2.88,34,1022.5,0.0
72,KWAI CHUNG,2019-01-09 00:00:00,15.7,81,2.83,32,1022.3,0.0
72,KWAI CHUNG,2019-01-09 01:00:00,14.7,81,2.5,37,1022.2,0.0
72,KWAI CHUNG,2019-01-09 02:00:00,14.1,82,2.58,36,1021.7,0.0
72,KWAI CHUNG,2019-01-09 03:00:00,13.6,82,2.42,38,1021.5,0.0
72,KWAI CHUNG,2019-01-09 04:00:00,13.8,80,2.52,56,1021.5,0.0
72,KWAI CHUNG,2019-01-09 05:00:00,13.3,84,2.2,60,1021.2,0.0
72,KWAI CHUNG,2019-01-09 06:00:00,13.3,85,2.41,42,1021.3,0.0
72,KWAI CHUNG,2019-01-09 07:00:00,13.0,86,2.62,40,1021.7,0.0
72,KWAI CHUNG,2019-01-09 08:00:00,13.4,94,2.08,35,1023.4,0.0
72,KWAI CHUNG,2019-01-09 09:00:00,14.4,93,2.76,44,1022.9,0.0
72,KWAI CHUNG,2019-01-09 10:00:00,16.9,86,3.23,74,1022.9,0.0
72,KWAI CHUNG,2019-01-09 11:00:00,18.6,77,4.59,79,1022.5,0.0
72,KWAI CHUNG,2019-01-09 12:00:00,19.5,73,4.71,78,1021.7,0.0
72,KWAI CHUNG,2019-01-09 13:00:00,19.8,72,4.69,79,1020.5,0.0
72,KWAI CHUNG,2019-01-09 14:00:00,19.6,75,4.42,85,1019.7,0.0
72,KWAI CHUNG,2019-01-09 15:00:00,19.5,76,4.3,89,1019.5,0.0
72,KWAI CHUNG,2019-01-09 16:00:00,19.2,77,4.4,90,1019.4,0.0
72,KWAI CHUNG,2019-01-09 17:00:00,18.1,82,4.4,93,1019.6,0.0
72,KWAI CHUNG,2019-01-09 18:00:00,16.9,87,4.7,90,1019.7,0.0
72,KWAI CHUNG,2019-01-09 19:00:00,16.9,87,5.1,91,1019.8,0.0
72,KWAI CHUNG,2019-01-09 20:00:00,15.8,95,1.99,72,1021.0,0.0
72,KWAI CHUNG,2019-01-09 21:00:00,15.9,95,1.61,60,1021.3,0.0
72,KWAI CHUNG,2019-01-09 22:00:00,16.2,94,2.12,71,1021.4,0.0
72,KWAI CHUNG,2019-01-09 23:00:00,16.6,91,2.6,74,1021.2,0.0
72,KWAI CHUNG,2019-01-10 00:00:00,16.9,90,2.89,76,1020.7,0.0
72,KWAI CHUNG,2019-01-10 01:00:00,16.9,91,2.67,77,1020.5,0.0
72,KWAI CHUNG,2019-01-10 02:00:00,16.9,91,2.42,66,1020.4,0.1
72,KWAI CHUNG,2019-01-10 03:00:00,16.8,92,2.28,67,1020.1,0.2
72,KWAI CHUNG,2019-01-10 04:00:00,16.8,92,2.24,63,1019.9,0.2
72,KWAI CHUNG,2019-01-10 05:00:00,16.7,93,2.2,60,1019.7,0.1
72,KWAI CHUNG,2019-01-10 06:00:00,16.4,94,2.42,60,1019.6,0.0
72,KWAI CHUNG,2019-01-10 07:00:00,16.2,94,2.66,56,1020.0,0.0
72,KWAI CHUNG,2019-01-10 08:00:00,16.8,92,3.2,70,1020.5,0.0
72,KWAI CHUNG,2019-01-10 09:00:00,18.0,86,3.79,72,1020.8,0.0
72,KWAI CHUNG,2019-01-10 10:00:00,19.3,80,4.22,76,1020.6,0.0
72,KWAI CHUNG,2019-01-10 11:00:00,20.6,76,3.93,83,1020.5,0.0
72,KWAI CHUNG,2019-01-10 12:00:00,21.2,73,3.42,83,1019.8,0.0
72,KWAI CHUNG,2019-01-10 13:00:00,21.7,72,3.21,86,1018.7,0.0
72,KWAI CHUNG,2019-01-10 14:00:00,21.7,72,2.94,80,1018.0,0.0
72,KWAI CHUNG,2019-01-10 15:00:00,21.5,73,3.03,82,1017.7,0.0
72,KWAI CHUNG,2019-01-10 16:00:00,20.7,75,3.01,86,1017.5,0.0
72,KWAI CHUNG,2019-01-10 17:00:00,19.8,78,3.1,90,1017.7,0.0
72,KWAI CHUNG,2019-01-10 18:00:00,18.5,82,3.22,83,1018.0,0.0
72,KWAI CHUNG,2019-01-10 19:00:00,18.1,85,3.28,78,1018.0,0.0
72,KWAI CHUNG,2019-01-10 20:00:00,18.4,85,2.28,75,1018.9,0.0
72,KWAI CHUNG,2019-01-10 21:00:00,18.7,85,2.66,70,1018.8,0.0
72,KWAI CHUNG,2019-01-10 22:00:00,18.4,87,2.73,66,1018.9,0.0
72,KWAI CHUNG,2019-01-10 23:00:00,18.1,90,2.38,68,1019.0,0.0
72,KWAI CHUNG,2019-01-11 00:00:00,17.9,91,2.19,66,1019.0,0.0
72,KWAI CHUNG,2019-01-11 01:00:00,17.5,93,2.15,68,1019.0,0.0
72,KWAI CHUNG,2019-01-11 02:00:00,17.3,94,2.16,77,1018.5,0.0
72,KWAI CHUNG,2019-01-11 03:00:00,17.1,95,2.14,79,1017.9,0.0
72,KWAI CHUNG,2019-01-11 04:00:00,17.1,95,2.16,77,1017.7,0.0
72,KWAI CHUNG,2019-01-11 05:00:00,17.1,96,2.24,80,1017.5,0.0
72,KWAI CHUNG,2019-01-11 06:00:00,17.1,95,2.33,80,1017.9,0.0
72,KWAI CHUNG,2019-01-11 07:00:00,17.2,95,2.45,78,1018.4,0.0
72,KWAI CHUNG,2019-01-11 08:00:00,18.0,94,3.01,86,1019.0,0.0
72,KWAI CHUNG,2019-01-11 09:00:00,19.8,87,3.11,84,1019.6,0.0
72,KWAI CHUNG,2019-01-11 10:00:00,21.0,83,2.93,82,1020.1,0.0
72,KWAI CHUNG,2019-01-11 11:00:00,22.4,80,2.26,77,1019.9,0.0
72,KWAI CHUNG,2019-01-11 12:00:00,23.5,77,1.17,59,1019.0,0.0
72,KWAI CHUNG,2019-01-11 13:00:00,24.7,72,0.5,143,1017.6,0.0
72,KWAI CHUNG,2019-01-11 14:00:00,24.5,73,1.78,142,1016.4,0.0
72,KWAI CHUNG,2019-01-11 15:00:00,23.8,78,1.98,131,1016.0,0.0
72,KWAI CHUNG,2019-01-11 16:00:00,23.1,81,1.72,126,1015.9,0.0
72,KWAI CHUNG,2019-01-11 17:00:00,21.8,85,1.88,115,1016.3,0.0
72,KWAI CHUNG,2019-01-11 18:00:00,19.6,92,1.41,98,1016.8,0.0
72,KWAI CHUNG,2019-01-11 19:00:00,18.5,95,1.24,76,1017.1,0.0
72,KWAI CHUNG,2019-01-11 20:00:00,18.0,98,1.61,83,1017.2,0.0
72,KWAI CHUNG,2019-01-11 21:00:00,18.3,96,0.81,30,1017.6,0.0
72,KWAI CHUNG,2019-01-11 22:00:00,18.6,96,1.08,22,1017.8,0.0
72,KWAI CHUNG,2019-01-11 23:00:00,19.0,94,1.12,10,1017.8,0.0
72,KWAI CHUNG,2019-01-12 00:00:00,18.9,95,1.0,6,1017.7,0.0
72,KWAI CHUNG,2019-01-12 01:00:00,18.1,96,1.28,39,1017.5,0.0
72,KWAI CHUNG,2019-01-12 02:00:00,18.3,97,1.12,10,1017.2,0.0
72,KWAI CHUNG,2019-01-12 03:00:00,18.3,98,1.02,11,1016.7,0.0
72,KWAI CHUNG,2019-01-12 04:00:00,18.3,99,1.0,360,1016.4,0.0
72,KWAI CHUNG,2019-01-12 05:00:00,18.5,100,1.51,8,1016.4,0.0
72,KWAI CHUNG,2019-01-12 06:00:00,18.2,98,2.1,25,1016.8,0.0
72,KWAI CHUNG,2019-01-12 07:00:00,17.0,89,2.25,32,1017.3,0.0
72,KWAI CHUNG,2019-01-12 08:00:00,18.6,93,1.61,353,1018.5,0.0
72,KWAI CHUNG,2019-01-12 09:00:00,19.2,81,2.31,5,1019.2,0.0
72,KWAI CHUNG,2019-01-12 10:00:00,20.7,76,2.38,15,1019.2,0.0
72,KWAI CHUNG,2019-01-12 11:00:00,22.5,71,2.31,18,1018.7,0.0
72,KWAI CHUNG,2019-01-12 12:00:00,23.9,68,1.96,15,1018.3,0.0
72,KWAI CHUNG,2019-01-12 13:00:00,24.8,66,1.2,5,1017.4,0.0
72,KWAI CHUNG,2019-01-12 14:00:00,25.0,64,0.32,108,1016.0,0.0
72,KWAI CHUNG,2019-01-12 15:00:00,24.5,66,1.0,186,1015.9,0.0
72,KWAI CHUNG,2019-01-12 16:00:00,23.7,72,1.44,214,1016.1,0.0
72,KWAI CHUNG,2019-01-12 17:00:00,22.5,79,1.56,220,1016.5,0.0
72,KWAI CHUNG,2019-01-12 18:00:00,19.8,91,1.3,212,1016.8,0.0
72,KWAI CHUNG,2019-01-12 19:00:00,20.1,86,1.28,231,1017.0,0.0
72,KWAI CHUNG,2019-01-12 20:00:00,19.9,87,1.06,311,1017.8,0.0
72,KWAI CHUNG,2019-01-12 21:00:00,18.2,94,0.85,69,1017.8,0.0
72,KWAI CHUNG,2019-01-12 22:00:00,18.6,93,1.6,90,1017.8,0.0
72,KWAI CHUNG,2019-01-12 23:00:00,18.4,95,2.01,84,1018.0,0.0
72,KWAI CHUNG,2019-01-13 00:00:00,17.8,98,2.06,76,1018.1,0.0
72,KWAI CHUNG,2019-01-13 01:00:00,17.7,100,2.57,77,1018.0,0.0
72,KWAI CHUNG,2019-01-13 02:00:00,17.7,98,3.06,79,1018.0,0.0
72,KWAI CHUNG,2019-01-13 03:00:00,17.7,96,3.22,83,1017.7,0.0
72,KWAI CHUNG,2019-01-13 04:00:00,17.8,94,3.42,83,1017.6,0.0
72,KWAI CHUNG,2019-01-13 05:00:00,17.9,92,3.51,85,1017.6,0.0
72,KWAI CHUNG,2019-01-13 06:00:00,17.9,92,3.41,85,1018.0,0.0
72,KWAI CHUNG,2019-01-13 07:00:00,18.0,92,3.16,79,1018.5,0.0
72,KWAI CHUNG,2019-01-13 08:00:00,17.8,93,3.37,102,1019.6,0.0
72,KWAI CHUNG,2019-01-13 09:00:00,18.5,89,3.82,96,1020.2,0.1
72,KWAI CHUNG,2019-01-13 10:00:00,19.4,84,3.77,79,1020.3,0.0
72,KWAI CHUNG,2019-01-13 11:00:00,20.7,79,3.22,83,1019.9,0.0
72,KWAI CHUNG,2019-01-13 12:00:00,22.2,73,2.91,86,1019.2,0.0
72,KWAI CHUNG,2019-01-13 13:00:00,22.5,72,2.72,96,1018.0,0.0
