No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
27,2013,3,2,2,169.48891018334115,236.81076723123323,14.553941508367286,48.37357968338488,2527.1716201059635,58.31406544392483,5.832095502386216,1008.562310691315,-3.0588347756445313,0.0,NNW,1.5031927572888988,Aotizhongxin
28,2013,3,2,3,177.20490569232027,232.26510033578708,16.475336719230683,47.46384224838696,2764.4626639720686,32.41628709957803,2.765095775221143,1005.1328714885594,-6.185446381841691,1.2401720266314737,NNW,3.570495209318761,Aotizhongxin
29,2013,3,2,4,179.5699096105818,241.99388428997096,20.485026267065095,58.61947386294565,2855.434059818621,27.667326590845867,5.201813499328607,1007.2795050788792,-3.2601221028811453,0.0,NNW,2.110099328959352,Aotizhongxin
30,2013,3,2,5,181.40014728654756,248.352597131368,22.22532915077711,67.95992188473195,2831.912976393505,41.24732967638347,7.884922737291309,1007.9901108471046,-0.21223726080029942,0.0,NNW,1.7940101499182415,Aotizhongxin
31,2013,3,2,6,180.01554604895793,231.6595594399817,23.362809537218737,63.06169521457289,2817.5909595132634,38.1919644464212,6.250545772670497,1006.0330102448579,-0.6036647745580512,0.0,NNW,0.8183343714796545,Aotizhongxin
32,2013,3,2,7,186.40243357566573,261.4383416884485,24.53851489226382,59.60044260044428,2990.569900508077,28.148718963864333,10.024789621201826,1008.0032318693657,1.6573606732211765,0.0,NNW,1.2540155384645308,Aotizhongxin
33,2013,3,2,8,183.35143200157512,254.20128635567474,19.12778734325665,72.72192029019389,2849.2797086305845,27.437329121236782,9.629895582627176,1007.3148559300994,2.1189267925685678,0.0,NNW,1.4861454321042329,Aotizhongxin
34,2013,3,2,9,174.35302960781476,227.3653024378249,22.1163691714505,40.70327824296064,2690.48318198558,56.70130040402063,13.04180696659024,1005.8599336181293,5.053103934663047,0.0,NNW,2.3515308136954243,Aotizhongxin
35,2013,3,2,10,171.4300058206311,244.04413680165683,16.473085469652553,,2639.6173438970295,51.07004425299562,18.79968178254228,1010.1239701423663,11.61055293828172,0.0,NNW,1.7150181935262319,Aotizhongxin
36,2013,3,2,11,159.31120257382264,230.1944110502613,19.000369160277412,45.822074556806534,2393.113770381741,39.89416523515665,19.536073560030577,1010.2942405073574,11.606086569514368,0.0,NNW,2.012157837078928,Aotizhongxin
37,2013,3,2,12,152.38208560076603,215.60526462972132,15.622466393556545,44.375127919097686,2193.7756555101687,47.06374463917706,24.80417711017329,1012.2455156428188,15.833944447197833,0.0,NNW,0.8534000830182513,Aotizhongxin
38,2013,3,2,13,136.7788337521713,188.2496855009501,15.042938495733168,35.60471239618872,1994.7110400007398,62.85535640305832,24.308918703480856,1012.1601954590917,14.931619224519977,0.0,NNW,3.1235430712927084,Aotizhongxin
39,2013,3,2,14,124.23066090965321,179.83734679103304,13.770523622066115,47.343104844312954,1845.7780016432127,79.82841806997634,25.455151760224666,1013.1891949540183,17.77049615798099,0.0,NNW,1.4100079987086698,Aotizhongxin
40,2013,3,2,15,118.80490241753328,,6.650351064673828,21.01003640182698,1567.9872285481867,83.62775755074648,23.38527692515765,1015.8503555210388,17.29534466000861,0.0,NNW,2.188098024965664,Aotizhongxin
41,2013,3,2,16,116.99121005957818,166.8617297806063,7.297507404495487,27.773382882086715,1575.117981990889,92.96742046462313,24.081600197624002,1015.868927194838,15.7379132571094,0.0,NNW,1.5755519698914633,Aotizhongxin
42,2013,3,2,17,114.67967050919917,152.30541620853123,10.477995188007228,29.900992689098608,1600.2199034870464,69.24464758261874,22.561299764772972,1020.2781856297839,13.510004284030668,0.0,NNW,1.7454943093972692,Aotizhongxin
43,2013,3,2,18,113.19485216831826,161.2388006907574,4.938162761076494,12.11197785691866,1479.9653972918704,87.23846689779657,20.472905202539597,1018.5974610243223,12.088649189632243,0.0,NNW,1.3647634547119207,Aotizhongxin
44,2013,3,2,19,113.01266259728907,170.17253414445946,12.664004178153924,18.322298110649403,1595.036398284256,98.40724898044031,20.9958396891442,1017.9196376503808,12.153747922790467,0.0,NNW,2.237042598046186,Aotizhongxin
45,2013,3,2,20,110.09558731095824,148.1675316492242,13.284540879942233,26.494063656325395,1605.0917279418811,94.97865239937195,18.884964249678227,1015.9751654159194,9.884493471010355,0.0,NNW,1.2157262270780889,Aotizhongxin
46,2013,3,2,21,111.98376915531614,177.7566702087669,12.445977752700633,23.764544098794047,1609.7509849934625,81.26676934379054,15.598405791251174,1011.4834870089798,5.433013919000797,0.0,NNW,2.2514037712183743,Aotizhongxin
47,2013,3,2,22,116.3544175070734,157.6398751700489,9.136597961726231,28.475265830246794,1702.408374812137,95.98018508653877,11.169708759135812,1012.8848101447646,2.803096329742979,0.0,NNW,1.9049396038887625,Aotizhongxin
48,2013,3,2,23,127.81833505887343,179.26973921582416,17.846321591092938,37.02471779333807,1904.6511187224971,72.56332729172165,10.496095052646197,1011.9995083203439,2.849760783411278,0.0,NNW,2.504015855623445,Aotizhongxin
49,2013,3,3,0,136.9573795702229,185.0154754382487,21.111631919155073,50.196650653169385,2228.889761161855,70.42746632841343,5.05991458593604,1011.4500312274201,-4.562941649861038,0.0,NNW,2.5829451669978196,Aotizhongxin
50,2013,3,3,1,137.6697903018476,194.97041478178923,16.735325707850524,47.434638687025256,2298.607162802451,53.97400306019205,8.324259865217673,1010.6391857757075,-0.9932497601841077,0.0,NNW,1.7459357513158473,Aotizhongxin
51,2013,3,3,2,146.20155482635116,187.25995983053886,19.03160613535371,63.62740955578357,2375.8819872011463,39.69024707155713,3.393516473653162,1010.812149930971,-6.0285765180791575,0.0,NNW,2.2928251217936424,Aotizhongxin
52,2013,3,3,3,150.87442914028233,205.76378280822803,19.14074987032087,51.16007336245611,2459.430468015857,33.57023846254885,3.3193115263423048,1009.0107572162074,-6.760705424226998,0.0,NNW,1.6413742491715586,Aotizhongxin
53,2013,3,3,4,152.93429981699524,203.18680774030764,20.92123458591859,52.305129991901154,2575.7366118288,40.16551705333324,5.513680141464606,1009.9882793640176,-3.9197080139942946,0.0,NNW,3.052862205690193,Aotizhongxin
54,2013,3,3,5,158.3780176474976,223.08260818541953,19.470952861566154,79.72927977155044,2665.5858180264463,33.736834274271224,6.645985302518683,1006.5465669215162,-1.6507993407202557,0.0,NNW,1.7128158449627844,Aotizhongxin
55,2013,3,3,6,163.52424094880934,238.87841108342212,19.89630728046859,59.73633497867591,2646.025990710007,17.314143300865187,7.819809290456847,1007.5143258883403,-2.193277418610411,0.0,NNW,1.8385783420182107,Aotizhongxin
56,2013,3,3,7,166.22713621394618,,22.546781932937435,53.831220469204084,2720.1894836879596,25.593918493515883,8.334808088526556,1007.8580593241122,0.12849438732930155,0.0,NNW,1.624952481619011,Aotizhongxin
57,2013,3,3,8,159.87325344591673,200.1059612156945,26.366999504611517,48.38407654151413,2691.5164053216963,35.1653291648481,14.11183153937973,1008.1613255497949,5.056631350689108,0.0,NNW,1.4135389683935784,Aotizhongxin
58,2013,3,3,9,153.86884526457516,235.83707989968403,14.335320202727521,67.74296325420246,2423.8256405303964,49.595124229707906,12.471076198396124,1011.0282465899476,3.0776031101656818,0.0,NNW,3.6269583141818122,Aotizhongxin
59,2013,3,3,10,148.98069555459298,211.52577318263886,17.1885625467911,52.269563882719524,2433.1747626936067,47.33926113837926,15.363286965352538,1011.1075486454944,7.929100189912237,0.0,NNW,2.389129281825375,Aotizhongxin
60,2013,3,3,11,145.64744741615803,196.1414349776912,12.75271376981636,48.14670302151923,2337.4470958730117,52.808881767431835,19.839525842068277,1008.0670983354846,10.879337434097422,0.0,NNW,2.0544697344026726,Aotizhongxin
61,2013,3,3,12,135.96617911170125,,19.77607469572825,43.72638630730688,2059.7015656388917,50.13087372996684,20.174716839098895,1011.7713378018814,11.46969603999742,0.0,NNW,1.6190232523938655,Aotizhongxin
62,2013,3,3,13,127.45897185197036,180.20445881778542,11.9426908665277,47.92716217530783,2000.8529446843077,66.702136928184,25.494191952258273,1013.266147861053,19.4412021672586,0.0,NNW,2.8904894082156742,Aotizhongxin
63,2013,3,3,14,115.79820330902189,155.448997463115,8.17039761864262,33.56376132819264,1691.8687733497582,85.69101027445987,22.89193630977131,1018.80308212739,13.511852859158353,0.0,NNW,1.5634874879901894,Aotizhongxin
64,2013,3,3,15,104.80017337710278,148.69940940136465,13.379027090612984,49.61029460693007,1577.6128076352236,79.23342065724924,27.33554072831547,1014.8759515434418,21.684352549704016,0.0,NNW,2.0966233526240217,Aotizhongxin
65,2013,3,3,16,103.28271798874283,138.52108230803688,15.902806325307141,28.749576516745062,1464.5129481629858,66.57749927979235,26.21194151154804,1014.3651592122499,17.69025481796905,0.0,NNW,3.762361241366256,Aotizhongxin
66,2013,3,3,17,105.71066542788722,143.95131167214188,12.161164474236948,34.1757616098852,1443.9651750493404,71.63291771418139,25.512837641105765,1017.7062799903987,15.808635691797818,0.0,NNW,1.2341976525219214,Aotizhongxin
67,2013,3,3,18,104.40039973023795,139.2977682647823,10.614393631845752,31.441918863235255,1404.3382443540013,90.88788877223153,24.90172678629534,1017.9939714392475,16.070804274702315,0.0,NNW,2.4316595635593363,Aotizhongxin
68,2013,3,3,19,109.43675653313399,138.88474624899104,11.39779363688264,25.38990491215433,1524.0524957925454,81.90499090500052,20.12184188614365,1016.682083403986,12.225004246077205,0.0,NNW,2.23083614312397,Aotizhongxin
69,2013,3,3,20,113.88031330846341,160.8908033340026,14.914394969554472,22.98372403614752,1607.0726178405043,80.90483279357582,16.068728557295273,1015.8896050129804,9.950484347056342,0.0,NNW,2.4225274096777722,Aotizhongxin
70,2013,3,3,21,116.06739296797966,168.34734452033487,8.841868284024812,33.51357580480148,1642.4753212903588,71.55032777951612,14.845488186347039,1017.433341818057,8.04372539919196,0.0,NNW,1.7720771220121763,Aotizhongxin
71,2013,3,3,22,123.72617882560971,178.3654863166173,12.164458687741059,39.080789849658174,1721.8110199212638,77.53412212199913,11.561811140861348,1012.7928036914803,3.65767141561491,0.0,NNW,1.5261953996109074,Aotizhongxin
72,2013,3,3,23,137.11375373839797,200.1585077601095,12.347834328958792,35.24293071293735,2013.5409201978946,63.46129899510955,8.936213091229419,1012.6121885397755,2.8261470634631047,0.0,NNW,2.181194366902002,Aotizhongxin
73,2013,3,4,0,144.7350209350338,205.87243140919597,11.496404078124868,46.330710927605246,2178.980885450805,58.133867782713956,8.155212343344774,1010.9557002757732,-2.666343228456455,0.0,NNW,1.635176567812192,Aotizhongxin
74,2013,3,4,1,158.75816691136544,216.93417869374258,15.308969447262196,60.06602072812718,2362.75720276261,45.01728995580572,5.872189640843993,1012.8936939697286,-1.7536480640662262,0.0,NNW,0.2,Aotizhongxin
75,2013,3,4,2,155.51461514193085,226.11709984301504,20.823163287947345,71.55958191255743,2537.4784854944874,56.7169129814277,4.212427210633822,1010.0709884065727,-3.322663199427776,0.0,NNW,1.3404272097673782,Aotizhongxin
76,2013,3,4,3,165.01542859502817,217.44642463462006,20.235340351110914,65.97709018652633,2524.7696779898115,40.111002554172096,4.631896411119112,1006.3344778994247,-2.884889887512412,0.0,NNW,1.746666400697721,Aotizhongxin
77,2013,3,4,4,170.13117554591759,229.1769319391598,21.26305851924679,77.22258556673103,2596.5953803684374,44.428168236586636,6.164209433414874,1005.7408601945523,-4.251017315568189,0.0,NNW,1.137720676955893,Aotizhongxin
78,2013,3,4,5,171.932158819193,231.06302163263774,20.269055966405297,59.28352283612972,2725.285856084288,23.915938702433117,7.774371772044659,1010.917201115779,-1.7509968304730514,0.0,NNW,2.1207894531936153,Aotizhongxin
79,2013,3,4,6,173.32142713666298,253.45055858272124,21.569971348185767,70.61505801647435,2822.0926437978765,52.338831383786086,5.52454631834804,1009.166435496214,-2.725165314888549,0.0,NNW,1.3939230585107185,Aotizhongxin
80,2013,3,4,7,164.34892626693144,239.51638191510477,17.427858104401025,75.02667259443155,2648.3695087793867,48.62559472790552,9.545198370507187,1008.8534714316016,3.2173856279494037,0.0,NNW,1.9652488820656937,Aotizhongxin
81,2013,3,4,8,160.4732260404425,229.53556882706945,18.401597361140507,55.14984141191281,2581.147423911012,19.251388208799764,12.199794740762735,1007.6943668630245,7.072691484339228,0.0,NNW,3.734298149154752,Aotizhongxin
82,2013,3,4,9,157.13411764855277,230.70706336009184,19.11154661683877,55.25741472737088,2587.466720471949,34.30295571969916,13.226219966658553,1011.481412574308,4.229567089283419,0.0,NNW,2.981602058902518,Aotizhongxin
83,2013,3,4,10,156.8324903919224,210.77265872457144,18.33254757664567,68.903238094682,2477.787319275267,52.276343910098845,17.408631851464158,1007.2931904280434,7.443861663507514,0.0,NNW,2.4731935524024875,Aotizhongxin
84,2013,3,4,11,147.52398087190343,210.0195244192746,17.254658790278224,42.3755900557549,2302.572510497656,40.33223731094694,20.22199341431004,1012.2118397988963,13.445635568947724,0.0,NNW,3.447383121045493,Aotizhongxin
85,2013,3,4,12,136.52543510725505,189.8838648663254,14.584994153950866,34.270959738754314,2131.2749268313164,58.684059178366745,22.84931962978696,1011.1134529869489,18.770874646738285,0.0,NNW,1.9419312627257508,Aotizhongxin
86,2013,3,4,13,126.75383557984128,185.92419085062693,12.573634571096406,52.04747168706567,1889.2434189340777,70.73679398733098,23.77599107629189,1012.7963085862021,17.43640202624367,0.0,NNW,1.950073745503183,Aotizhongxin
87,2013,3,4,14,123.1800154037252,171.29977923969332,21.973313849132897,44.574105799843515,1766.4909195268924,70.65274088020516,23.33783414789435,1015.9515785296647,14.21488506190331,0.0,NNW,1.155522986910352,Aotizhongxin
88,2013,3,4,15,118.28181640676753,161.74511408537373,14.18482791286446,34.31482632813921,1703.900782407593,83.06605656503464,28.01804504135777,1015.2484188885697,24.309753981183587,0.0,NNW,3.0225241362685886,Aotizhongxin
89,2013,3,4,16,111.39521691376264,161.3623888648776,11.909315408935674,27.31380588714461,1477.507234757266,74.71733604859214,25.902948420323078,1015.4607272999997,18.933147851026447,0.0,NNW,3.5655940792564493,Aotizhongxin
90,2013,3,4,17,110.45127397107716,163.39347523142035,9.470745373935477,22.173287429378778,1390.1038689330628,61.70633023554549,24.489333654819188,1015.8393138352695,15.302813834431648,0.5256888608469388,NNW,2.725927721558536,Aotizhongxin
91,2013,3,4,18,109.81735895714138,147.0608505915299,8.64634351916837,27.25559099047241,1456.8746629757384,94.82115312165061,23.57831469738188,1013.0273085089777,18.479767946888447,0.0,NNW,3.1387088741189046,Aotizhongxin
92,2013,3,4,19,114.71416413060088,159.98907306931747,9.77796908737379,38.31993913343103,1577.8866469824643,93.90629219325201,20.366913757715714,1018.3560363699967,11.061926040617454,0.0,NNW,0.2,Aotizhongxin
93,2013,3,4,20,114.90296443023036,150.27974386590597,11.548359511837857,29.588020933447837,1585.5915388774076,106.68700151749428,19.517641779308143,1014.3168668733247,10.586009001315228,0.0,NNW,3.871757078864742,Aotizhongxin
94,2013,3,4,21,118.35987452177602,140.723214155557,5.823159461878018,48.19353851424477,1706.9008589057398,55.60580435032054,15.085307925428648,1019.2523527172514,8.175239158940334,0.0,NNW,1.9165254429791785,Aotizhongxin
95,2013,3,4,22,123.0046453448438,174.2110997969186,7.791831213875947,27.81646411487815,1683.222447237592,80.00832109346817,12.414430739386068,1013.92477490037,4.377072762552186,0.0,NNW,3.8847745127509015,Aotizhongxin
96,2013,3,4,23,124.38601419923968,180.22947344148187,11.79525760767052,39.66617306332341,1907.3353359690834,46.78365474672918,10.95284271818681,1015.9129748204045,3.0083534161939602,0.0,NNW,3.3853203472343045,Aotizhongxin
97,2013,3,5,0,,189.28976141567034,15.621418310335706,42.015530658688675,2099.3737585167078,77.56493281675318,10.29346850757091,1008.3819379346346,2.3515057600351064,0.0,NNW,2.617940328869783,Aotizhongxin
98,2013,3,5,1,142.14385910236882,179.50578556577267,15.57627578405705,41.49524855675175,2173.1386197294246,58.40819220939708,8.607818885089573,1012.1688708168846,2.2795387738948145,0.0,NNW,1.7255717559885633,Aotizhongxin
99,2013,3,5,2,149.39974157586303,205.6511439054435,21.934363678298453,53.77533013592276,2438.3008121342314,37.98071152323747,6.230013134499311,1011.4771114650237,-5.256572825068123,0.0,NNW,2.1265913015032427,Aotizhongxin
100,2013,3,5,3,154.6745964779589,194.36095746863163,14.088343544945431,62.480770037014466,2514.6635394730006,50.12455521635067,5.774917787865199,1011.0715933627961,-1.7983113833050957,0.0,NNW,0.47198035056495646,Aotizhongxin
101,2013,3,5,4,153.78067218769394,228.98995213931335,17.07609061011208,66.51434951530501,2730.2223740956274,32.818914828219675,6.384805353754047,1004.6137954355046,-2.0504997118667303,0.0,NNW,2.7446395286322445,Aotizhongxin
102,2013,3,5,5,155.0951035717714,206.27259917929908,24.389904354418643,81.68213395733781,2518.2693556449617,38.856015338285985,7.81817733216051,1005.7649335943808,-1.3105667166354138,0.0,NNW,0.2,Aotizhongxin
103,2013,3,5,6,154.7464707169923,229.19909509838814,20.39335797402544,68.71573975778848,2706.4274841196757,37.05960716209084,9.877030097254387,1008.1530199055121,0.744325470354386,0.0,NNW,1.7610489008938697,Aotizhongxin
104,2013,3,5,7,150.51513642877785,220.17988743713042,22.484156879848815,73.5196109552183,2570.7835171195466,53.29353570424624,9.645123873994226,1007.4672548262429,-2.3105406298346036,0.0,NNW,3.234589923051165,Aotizhongxin
105,2013,3,5,8,146.87298090697493,196.61626974440426,25.483867848730583,62.84926204608058,2440.536423047573,56.498624006254154,14.38890148373088,1008.2565922662054,5.191274328329088,0.0,NNW,2.5765799027613037,Aotizhongxin
106,2013,3,5,9,143.72162565629634,189.8824264061374,16.45412065222727,72.56658042735171,2406.26796054674,36.34967673760125,15.514492671106959,1007.7438928824486,9.450186758515965,0.0,NNW,0.7760681910868215,Aotizhongxin
107,2013,3,5,10,145.05316582554204,206.57813431962222,17.202056986623905,74.18759428470456,2374.2992886712095,58.08105617996036,18.56458788477513,1012.6015972301113,11.812670201816438,0.0,NNW,0.927755602139968,Aotizhongxin
108,2013,3,5,11,138.51604842994502,185.4792274300923,15.476814522719991,54.42506194985802,2263.529338958821,57.07792542813995,22.072923982300992,1015.922835671047,13.785851338709254,0.0,NNW,1.5220514863025798,Aotizhongxin
109,2013,3,5,12,131.78167863976046,185.5191965172467,9.136220986550173,37.05872787638735,2140.3516435246925,45.87317932993088,23.191661187001493,1012.2079598480182,13.07477760424051,0.0,NNW,2.0627006268829184,Aotizhongxin
110,2013,3,5,13,123.71932362362016,168.37877716499904,12.774714363219488,35.433178915732235,1957.32162538317,59.508192323841214,25.034247382573646,1014.2009377165231,18.26705204096234,0.8184951624479473,NNW,2.7012406596089207,Aotizhongxin
111,2013,3,5,14,108.80881011549963,134.52075001704313,15.143186562141999,37.2554744256413,1622.2013798887722,95.86146099599624,24.07513046296705,1014.6124874912456,18.039903080457677,0.0,NNW,2.483310485995339,Aotizhongxin
112,2013,3,5,15,102.48955117810632,121.18069145810426,13.086234719503986,34.50984865827422,1593.5819315635376,81.25621354071022,27.24746731562452,1018.1036407040276,20.798759321821016,0.0,NNW,1.152996632237238,Aotizhongxin
113,2013,3,5,16,97.96291333993369,139.41492116085314,12.527122489241837,33.2668929993862,1456.8573930617379,91.64843088978618,25.70278832950487,1017.9883595874359,16.249699997025314,0.0,NNW,2.494986349948166,Aotizhongxin
114,2013,3,5,17,104.81886911473595,141.13083929732406,9.04384392663616,29.36306492405896,1419.4504713558108,82.02770253355679,23.849352614605134,1014.6968679901717,14.552034593311104,0.0,NNW,2.58026961158168,Aotizhongxin
115,2013,3,5,18,103.0272000442835,138.70718189285557,8.031708291983076,25.05587933004751,1413.622070680394,79.60058085280659,23.72267939220513,1015.7745959790107,18.20654628047145,0.0,NNW,2.3908161359802937,Aotizhongxin
116,2013,3,5,19,105.2556146249459,154.31649886586212,13.978137884250518,20.591895944601603,1420.1824535117037,84.42079073357145,23.88174574664075,1014.8110355454336,14.067839184395309,0.0,NNW,3.982547718124688,Aotizhongxin
117,2013,3,5,20,108.11378022126382,163.0937150760938,9.177921542004798,30.888598014425064,1520.354697353158,78.9895945421488,15.834803698292307,1021.7197716833132,8.552123746565663,0.0,NNW,2.581055167410591,Aotizhongxin
118,2013,3,5,21,108.20662674872243,148.7638302345933,12.346712210446904,45.6977632361143,1546.3274074004546,62.745140219347704,13.794401065615078,1016.806157473097,3.1277968450052867,0.0,NNW,2.774258372752973,Aotizhongxin
119,2013,3,5,22,118.99112144237893,163.18158295023187,,43.159428843422035,1700.5292678781593,62.46674542545969,16.43976751222862,1013.3086275477805,7.989294461167747,0.0,NNW,3.5006866858190113,Aotizhongxin
120,2013,3,5,23,129.23428222005037,185.92942543920935,18.091055823258746,44.101250695039155,1954.302596108533,73.54932127168536,10.640042263456564,1011.9429911442629,3.517767864558098,0.0,NNW,2.680093682439586,Aotizhongxin
121,2013,3,6,0,140.16298136129822,182.65881820882174,17.91423707301708,53.236535390582006,2152.7403783033674,56.193093108975894,8.215236706081877,1013.6104625459338,0.1702877703687075,0.0,NNW,1.5591554569419,Aotizhongxin
122,2013,3,6,1,144.2900028951949,204.23753460074983,12.40831936351124,,2248.467791197987,53.78657269271606,6.166667349662365,1012.5157450738056,-1.0474626687549735,0.0,NNW,2.9941622970089097,Aotizhongxin
123,2013,3,6,2,157.13660878586364,225.51011201843062,13.93734049967488,50.93387883133344,,49.849230504972105,7.153395738566477,1011.0962154261688,-2.685911874914141,0.0,NNW,1.6788846321436584,Aotizhongxin
124,2013,3,6,3,157.74240797029097,227.64167324258364,20.27226336014014,53.159854788803095,2531.760446912191,45.452830958523506,8.91687096321543,1007.6133513767678,-0.3131319835280528,0.0,NNW,1.2139133246918643,Aotizhongxin
125,2013,3,6,4,164.85739502342878,,19.13711407678469,61.31821509353327,2650.1305944449286,49.815155518542745,4.342958926009299,1008.2815602699061,-2.9343135062423977,0.0,NNW,1.2824179299728677,Aotizhongxin
126,2013,3,6,5,176.61623020180758,239.6491695844412,18.46411377958405,60.94246935210872,2832.3246212473728,24.864896192087976,6.194430871371614,1007.3922010638214,-0.7602369155498234,3.0613109114805077,NNW,2.9850791570077986,Aotizhongxin
