年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2019.0,2.0,26.0,1017.6,C
2019.0,2.0,27.0,1015.5,C
2019.0,2.0,28.0,1014.7,C
2019.0,3.0,1.0,1016.1,C
2019.0,3.0,2.0,1012.7,C
2019.0,3.0,3.0,1011.3,C
2019.0,3.0,4.0,1013.7,C
2019.0,3.0,5.0,1012.1,C
2019.0,3.0,6.0,1013.2,C
2019.0,3.0,7.0,1015.8,C
2019.0,3.0,8.0,1016.0,C
2019.0,3.0,9.0,1012.2,C
2019.0,3.0,10.0,1013.6,C
2019.0,3.0,11.0,1014.9,C
2019.0,3.0,12.0,1016.4,C
2019.0,3.0,13.0,1017.8,C
2019.0,3.0,14.0,1018.3,C
2019.0,3.0,15.0,1020.6,C
2019.0,3.0,16.0,1020.0,C
2019.0,3.0,17.0,1018.9,C
2019.0,3.0,18.0,1016.8,C
2019.0,3.0,19.0,1014.8,C
2019.0,3.0,20.0,1013.0,C
2019.0,3.0,21.0,1011.4,C
2019.0,3.0,22.0,1012.0,C
2019.0,3.0,23.0,1017.1,C
2019.0,3.0,24.0,1018.0,C
2019.0,3.0,25.0,1016.8,C
2019.0,3.0,26.0,1018.5,C
2019.0,3.0,27.0,1017.1,C
2019.0,3.0,28.0,1012.6,C
2019.0,3.0,29.0,1010.5,C
2019.0,3.0,30.0,1013.3,C
2019.0,3.0,31.0,1016.8,C
2019.0,4.0,1.0,1019.3,C
2019.0,4.0,2.0,1018.2,C
2019.0,4.0,3.0,1016.9,C
2019.0,4.0,4.0,1016.7,C
2019.0,4.0,5.0,1014.5,C
2019.0,4.0,6.0,1013.0,C
2019.0,4.0,7.0,1012.5,C
2019.0,4.0,8.0,1011.6,C
2019.0,4.0,9.0,1011.1,C
2019.0,4.0,10.0,1010.9,C
2019.0,4.0,11.0,1010.0,C
2019.0,4.0,12.0,1013.3,C
2019.0,4.0,13.0,1014.3,C
2019.0,4.0,14.0,1013.8,C
2019.0,4.0,15.0,1014.4,C
2019.0,4.0,16.0,1012.6,C
2019.0,4.0,17.0,1012.2,C
2019.0,4.0,18.0,1010.0,C
2019.0,4.0,19.0,1007.7,C
2019.0,4.0,20.0,1007.2,C
2019.0,4.0,21.0,1008.0,C
2019.0,4.0,22.0,1009.3,C
2019.0,4.0,23.0,1010.4,C
2019.0,4.0,24.0,1009.9,C
2019.0,4.0,25.0,1009.3,C
2019.0,4.0,26.0,1010.4,C
2019.0,4.0,27.0,1012.8,C
2019.0,4.0,28.0,1013.2,C
2019.0,4.0,29.0,1010.9,C
2019.0,4.0,30.0,1008.0,C
2019.0,5.0,1.0,1009.1,C
2019.0,5.0,2.0,1012.1,C
2019.0,5.0,3.0,1014.5,C
2019.0,5.0,4.0,1013.2,C
2019.0,5.0,5.0,1009.4,C
2019.0,5.0,6.0,1008.7,C
2019.0,5.0,7.0,1010.2,C
2019.0,5.0,8.0,1009.3,C
2019.0,5.0,9.0,1008.1,C
2019.0,5.0,10.0,1010.0,C
2019.0,5.0,11.0,1011.5,C
2019.0,5.0,12.0,1011.2,C
2019.0,5.0,13.0,1010.5,C
2019.0,5.0,14.0,1009.2,C
2019.0,5.0,15.0,1009.1,C
2019.0,5.0,16.0,1007.4,C
2019.0,5.0,17.0,1005.5,C
2019.0,5.0,18.0,1005.2,C
2019.0,5.0,19.0,1006.9,C
2019.0,5.0,20.0,1008.0,C
2019.0,5.0,21.0,1010.8,C
2019.0,5.0,22.0,1010.1,C
2019.0,5.0,23.0,1010.2,C
2019.0,5.0,24.0,1011.0,C
2019.0,5.0,25.0,1008.8,C
2019.0,5.0,26.0,1007.8,C
2019.0,5.0,27.0,1008.1,C
2019.0,5.0,28.0,1008.7,C
2019.0,5.0,29.0,1009.9,C
2019.0,5.0,30.0,1010.1,C
2019.0,5.0,31.0,1008.7,C
2019.0,6.0,1.0,1007.5,C
2019.0,6.0,2.0,1007.2,C
2019.0,6.0,3.0,1007.3,C
2019.0,6.0,4.0,1008.6,C
2019.0,6.0,5.0,1009.5,C
2019.0,6.0,6.0,1010.4,C
2019.0,6.0,7.0,1010.4,C
2019.0,6.0,8.0,1008.5,C
2019.0,6.0,9.0,1005.4,C
2019.0,6.0,10.0,1003.5,C
2019.0,6.0,11.0,1004.4,C
2019.0,6.0,12.0,1005.3,C
2019.0,6.0,13.0,1003.0,C
2019.0,6.0,14.0,1002.4,C
2019.0,6.0,15.0,1005.3,C
2019.0,6.0,16.0,1006.5,C
2019.0,6.0,17.0,1007.3,C
2019.0,6.0,18.0,1008.1,C
2019.0,6.0,19.0,1007.8,C
2019.0,6.0,20.0,1006.9,C
2019.0,6.0,21.0,1005.9,C
2019.0,6.0,22.0,1004.7,C
2019.0,6.0,23.0,1004.8,C
2019.0,6.0,24.0,1006.2,C
2019.0,6.0,25.0,1006.7,C
2019.0,6.0,26.0,1004.0,C
2019.0,6.0,27.0,1001.7,C
2019.0,6.0,28.0,1001.7,C
2019.0,6.0,29.0,1001.6,C
2019.0,6.0,30.0,1001.6,C
2019.0,7.0,1.0,1001.6,C
2019.0,7.0,2.0,1001.4,C
2019.0,7.0,3.0,1004.0,C
2019.0,7.0,4.0,1006.3,C
2019.0,7.0,5.0,1004.9,C
2019.0,7.0,6.0,1003.5,C
2019.0,7.0,7.0,1004.7,C
2019.0,7.0,8.0,1005.6,C
2019.0,7.0,9.0,1003.4,C
2019.0,7.0,10.0,1003.5,C
2019.0,7.0,11.0,1007.5,C
2019.0,7.0,12.0,1007.4,C
2019.0,7.0,13.0,1005.4,C
2019.0,7.0,14.0,1004.0,C
2019.0,7.0,15.0,1004.8,C
2019.0,7.0,16.0,1004.7,C
2019.0,7.0,17.0,1001.4,C
2019.0,7.0,18.0,998.7,C
2019.0,7.0,19.0,1001.2,C
2019.0,7.0,20.0,1005.2,C
2019.0,7.0,21.0,1006.4,C
2019.0,7.0,22.0,1005.5,C
2019.0,7.0,23.0,1005.3,C
2019.0,7.0,24.0,1006.6,C
2019.0,7.0,25.0,1008.0,C
2019.0,7.0,26.0,1006.9,C
2019.0,7.0,27.0,1005.8,C
2019.0,7.0,28.0,1006.6,C
2019.0,7.0,29.0,1006.6,C
2019.0,7.0,30.0,1004.5,C
2019.0,7.0,31.0,1002.0,C
2019.0,8.0,1.0,1000.1,C
2019.0,8.0,2.0,1002.1,C
2019.0,8.0,3.0,1002.7,C
2019.0,8.0,4.0,1002.7,C
2019.0,8.0,5.0,1003.1,C
2019.0,8.0,6.0,1002.7,C
2019.0,8.0,7.0,1000.7,C
2019.0,8.0,8.0,998.5,C
2019.0,8.0,9.0,997.2,C
2019.0,8.0,10.0,999.0,C
2019.0,8.0,11.0,1000.7,C
2019.0,8.0,12.0,1001.6,C
2019.0,8.0,13.0,1001.7,C
2019.0,8.0,14.0,1002.0,C
2019.0,8.0,15.0,1001.9,C
2019.0,8.0,16.0,1003.4,C
2019.0,8.0,17.0,1005.6,C
2019.0,8.0,18.0,1005.1,C
2019.0,8.0,19.0,1003.9,C
2019.0,8.0,20.0,1004.8,C
2019.0,8.0,21.0,1005.9,C
2019.0,8.0,22.0,1006.6,C
2019.0,8.0,23.0,1006.7,C
2019.0,8.0,24.0,1002.3,C
2019.0,8.0,25.0,1000.8,C
2019.0,8.0,26.0,1006.3,C
2019.0,8.0,27.0,1008.1,C
2019.0,8.0,28.0,1006.2,C
2019.0,8.0,29.0,1005.6,C
2019.0,8.0,30.0,1007.6,C
2019.0,8.0,31.0,1007.8,C
2019.0,9.0,1.0,1006.5,C
2019.0,9.0,2.0,1007.0,C
2019.0,9.0,3.0,1005.6,C
2019.0,9.0,4.0,1004.0,C
2019.0,9.0,5.0,1003.1,C
2019.0,9.0,6.0,1002.5,C
2019.0,9.0,7.0,1003.6,C
2019.0,9.0,8.0,1004.7,C
2019.0,9.0,9.0,1005.8,C
2019.0,9.0,10.0,1008.9,C
2019.0,9.0,11.0,1011.3,C
2019.0,9.0,12.0,1009.9,C
2019.0,9.0,13.0,1008.4,C
2019.0,9.0,14.0,1008.4,C
2019.0,9.0,15.0,1008.2,C
2019.0,9.0,16.0,1007.7,C
2019.0,9.0,17.0,1009.0,C
2019.0,9.0,18.0,1010.9,C
2019.0,9.0,19.0,1011.3,C
2019.0,9.0,20.0,1008.7,C
2019.0,9.0,21.0,1008.0,C
2019.0,9.0,22.0,1012.2,C
2019.0,9.0,23.0,1016.2,C
2019.0,9.0,24.0,1017.5,C
2019.0,9.0,25.0,1017.3,C
2019.0,9.0,26.0,1017.2,C
2019.0,9.0,27.0,1016.6,C
2019.0,9.0,28.0,1015.0,C
2019.0,9.0,29.0,1012.8,C
2019.0,9.0,30.0,1008.8,C
2019.0,10.0,1.0,1009.4,C
2019.0,10.0,2.0,1011.2,C
2019.0,10.0,3.0,1012.1,C
2019.0,10.0,4.0,1012.2,C
2019.0,10.0,5.0,1012.9,C
2019.0,10.0,6.0,1014.7,C
2019.0,10.0,7.0,1015.4,C
2019.0,10.0,8.0,1015.6,C
2019.0,10.0,9.0,1014.7,C
2019.0,10.0,10.0,1013.5,C
2019.0,10.0,11.0,1011.8,C
2019.0,10.0,12.0,1011.8,C
2019.0,10.0,13.0,1014.6,C
2019.0,10.0,14.0,1017.6,C
2019.0,10.0,15.0,1019.0,C
2019.0,10.0,16.0,1018.3,C
2019.0,10.0,17.0,1017.2,C
2019.0,10.0,18.0,1016.9,C
2019.0,10.0,19.0,1017.2,C
2019.0,10.0,20.0,1016.5,C
2019.0,10.0,21.0,1014.0,C
2019.0,10.0,22.0,1012.2,C
2019.0,10.0,23.0,1012.2,C
2019.0,10.0,24.0,1014.9,C
2019.0,10.0,25.0,1016.7,C
2019.0,10.0,26.0,1017.0,C
2019.0,10.0,27.0,1015.3,C
2019.0,10.0,28.0,1014.7,C
2019.0,10.0,29.0,1015.7,C
2019.0,10.0,30.0,1016.7,C
2019.0,10.0,31.0,1016.2,C
2019.0,11.0,1.0,1015.7,C
2019.0,11.0,2.0,1014.6,C
2019.0,11.0,3.0,1013.9,C
2019.0,11.0,4.0,1014.5,C
2019.0,11.0,5.0,1013.4,C
2019.0,11.0,6.0,1012.0,C
2019.0,11.0,7.0,1013.7,C
2019.0,11.0,8.0,1017.0,C
2019.0,11.0,9.0,1017.6,C
2019.0,11.0,10.0,1016.1,C
2019.0,11.0,11.0,1014.7,C
2019.0,11.0,12.0,1016.4,C
2019.0,11.0,13.0,1018.3,C
2019.0,11.0,14.0,1018.9,C
2019.0,11.0,15.0,1016.9,C
2019.0,11.0,16.0,1015.7,C
2019.0,11.0,17.0,1015.0,C
2019.0,11.0,18.0,1015.7,C
2019.0,11.0,19.0,1018.4,C
2019.0,11.0,20.0,1019.5,C
2019.0,11.0,21.0,1018.9,C
2019.0,11.0,22.0,1017.1,C
2019.0,11.0,23.0,1016.9,C
2019.0,11.0,24.0,1017.5,C
2019.0,11.0,25.0,1019.6,C
2019.0,11.0,26.0,1020.7,C
2019.0,11.0,27.0,1020.0,C
2019.0,11.0,28.0,1021.9,C
2019.0,11.0,29.0,1022.3,C
2019.0,11.0,30.0,1020.4,C
2019.0,12.0,1.0,1018.3,C
2019.0,12.0,2.0,1021.6,C
2019.0,12.0,3.0,1023.1,C
2019.0,12.0,4.0,1022.9,C
2019.0,12.0,5.0,1024.8,C
2019.0,12.0,6.0,1024.7,C
2019.0,12.0,7.0,1024.8,C
2019.0,12.0,8.0,1024.8,C
2019.0,12.0,9.0,1021.8,C
2019.0,12.0,10.0,1018.6,C
2019.0,12.0,11.0,1018.4,C
2019.0,12.0,12.0,1020.9,C
2019.0,12.0,13.0,1022.4,C
2019.0,12.0,14.0,1021.7,C
2019.0,12.0,15.0,1020.0,C
2019.0,12.0,16.0,1018.1,C
2019.0,12.0,17.0,1017.7,C
2019.0,12.0,18.0,1018.1,C
2019.0,12.0,19.0,1019.8,C
2019.0,12.0,20.0,1019.6,C
2019.0,12.0,21.0,1017.8,C
2019.0,12.0,22.0,1015.8,C
2019.0,12.0,23.0,1016.7,C
2019.0,12.0,24.0,1017.9,C
2019.0,12.0,25.0,1016.4,C
2019.0,12.0,26.0,1016.3,C
2019.0,12.0,27.0,1020.3,C
2019.0,12.0,28.0,1020.2,C
2019.0,12.0,29.0,1018.3,C
2019.0,12.0,30.0,1020.0,C
2019.0,12.0,31.0,1024.9,C
2020.0,1.0,1.0,1026.5,C
2020.0,1.0,2.0,1025.2,C
2020.0,1.0,3.0,1023.0,C
2020.0,1.0,4.0,1020.9,C
2020.0,1.0,5.0,1020.5,C
2020.0,1.0,6.0,1019.3,C
2020.0,1.0,7.0,1017.2,C
2020.0,1.0,8.0,1018.5,C
2020.0,1.0,9.0,1018.1,C
2020.0,1.0,10.0,1016.4,C
2020.0,1.0,11.0,1015.3,C
2020.0,1.0,12.0,1017.1,C
2020.0,1.0,13.0,1017.8,C
2020.0,1.0,14.0,1019.0,C
2020.0,1.0,15.0,1018.3,C
2020.0,1.0,16.0,1017.7,C
2020.0,1.0,17.0,1019.6,C
2020.0,1.0,18.0,1019.6,C
2020.0,1.0,19.0,1020.9,C
2020.0,1.0,20.0,1021.9,C
2020.0,1.0,21.0,1022.4,C
2020.0,1.0,22.0,1019.1,C
2020.0,1.0,23.0,1017.2,C
2020.0,1.0,24.0,1018.1,C
2020.0,1.0,25.0,1016.2,C
2020.0,1.0,26.0,1014.9,C
2020.0,1.0,27.0,1016.4,C
2020.0,1.0,28.0,1018.6,C
2020.0,1.0,29.0,1020.6,C
2020.0,1.0,30.0,1021.5,C
2020.0,1.0,31.0,1022.4,C
2020.0,2.0,1.0,1022.4,C
2020.0,2.0,2.0,1022.0,C
2020.0,2.0,3.0,1020.3,C
2020.0,2.0,4.0,1020.2,C
2020.0,2.0,5.0,1020.6,C
2020.0,2.0,6.0,1019.8,C
2020.0,2.0,7.0,1021.1,C
2020.0,2.0,8.0,1024.0,C
2020.0,2.0,9.0,1025.7,C
2020.0,2.0,10.0,1023.1,C
2020.0,2.0,11.0,1020.5,C
2020.0,2.0,12.0,1017.9,C
2020.0,2.0,13.0,1015.4,C
2020.0,2.0,14.0,1013.8,C
2020.0,2.0,15.0,1013.6,C
2020.0,2.0,16.0,1020.1,C
2020.0,2.0,17.0,1026.2,C
2020.0,2.0,18.0,1026.4,C
2020.0,2.0,19.0,1024.6,C
2020.0,2.0,20.0,1024.9,C
2020.0,2.0,21.0,1026.7,C
2020.0,2.0,22.0,1025.7,C
2020.0,2.0,23.0,1024.6,C
2020.0,2.0,24.0,1020.7,C
2020.0,2.0,25.0,1017.9,C
2020.0,2.0,26.0,1017.9,C
2020.0,2.0,27.0,1019.6,C
2020.0,2.0,28.0,1018.0,C
2020.0,2.0,29.0,1014.7,C
2020.0,3.0,1.0,1014.2,C
2020.0,3.0,2.0,1017.6,C
2020.0,3.0,3.0,1018.2,C
2020.0,3.0,4.0,1018.0,C
2020.0,3.0,5.0,1019.4,C
2020.0,3.0,6.0,1017.5,C
2020.0,3.0,7.0,1014.0,C
2020.0,3.0,8.0,1010.7,C
2020.0,3.0,9.0,1008.5,C
2020.0,3.0,10.0,1013.3,C
2020.0,3.0,11.0,1017.7,C
2020.0,3.0,12.0,1015.7,C
2020.0,3.0,13.0,1015.7,C
2020.0,3.0,14.0,1017.6,C
2020.0,3.0,15.0,1019.3,C
2020.0,3.0,16.0,1019.7,C
2020.0,3.0,17.0,1018.7,C
2020.0,3.0,18.0,1015.8,C
2020.0,3.0,19.0,1014.7,C
2020.0,3.0,20.0,1015.4,C
2020.0,3.0,21.0,1015.4,C
2020.0,3.0,22.0,1014.0,C
2020.0,3.0,23.0,1014.2,C
2020.0,3.0,24.0,1015.3,C
2020.0,3.0,25.0,1014.2,C
2020.0,3.0,26.0,1013.5,C
2020.0,3.0,27.0,1013.0,C
2020.0,3.0,28.0,1013.3,C
2020.0,3.0,29.0,1013.5,C
2020.0,3.0,30.0,1012.2,C
2020.0,3.0,31.0,1013.1,C
2020.0,4.0,1.0,1015.0,C
2020.0,4.0,2.0,1017.0,C
2020.0,4.0,3.0,1017.2,C
2020.0,4.0,4.0,1018.0,C
2020.0,4.0,5.0,1019.0,C
2020.0,4.0,6.0,1016.8,C
2020.0,4.0,7.0,1015.5,C
2020.0,4.0,8.0,1016.5,C
2020.0,4.0,9.0,1017.5,C
2020.0,4.0,10.0,1018.1,C
2020.0,4.0,11.0,1015.0,C
2020.0,4.0,12.0,1017.3,C
2020.0,4.0,13.0,1019.2,C
2020.0,4.0,14.0,1017.5,C
2020.0,4.0,15.0,1015.4,C
2020.0,4.0,16.0,1014.5,C
2020.0,4.0,17.0,1014.8,C
2020.0,4.0,18.0,1013.9,C
2020.0,4.0,19.0,1012.6,C
2020.0,4.0,20.0,1012.5,C
2020.0,4.0,21.0,1012.4,C
2020.0,4.0,22.0,1014.9,C
2020.0,4.0,23.0,1017.2,C
2020.0,4.0,24.0,1019.0,C
2020.0,4.0,25.0,1018.1,C
2020.0,4.0,26.0,1017.0,C
2020.0,4.0,27.0,1017.1,C
2020.0,4.0,28.0,1017.5,C
2020.0,4.0,29.0,1017.0,C
2020.0,4.0,30.0,1015.3,C
2020.0,5.0,1.0,1012.5,C
2020.0,5.0,2.0,1010.0,C
2020.0,5.0,3.0,1009.2,C
2020.0,5.0,4.0,1009.8,C
2020.0,5.0,5.0,1008.8,C
2020.0,5.0,6.0,1008.6,C
2020.0,5.0,7.0,1008.7,C
2020.0,5.0,8.0,1008.6,C
2020.0,5.0,9.0,1009.2,C
2020.0,5.0,10.0,1009.8,C
2020.0,5.0,11.0,1010.3,C
2020.0,5.0,12.0,1010.8,C
2020.0,5.0,13.0,1012.3,C
2020.0,5.0,14.0,1011.2,C
2020.0,5.0,15.0,1008.3,C
2020.0,5.0,16.0,1007.5,C
2020.0,5.0,17.0,1005.3,C
2020.0,5.0,18.0,1004.6,C
2020.0,5.0,19.0,1005.1,C
2020.0,5.0,20.0,1006.1,C
2020.0,5.0,21.0,1003.8,C
2020.0,5.0,22.0,1003.2,C
2020.0,5.0,23.0,1006.8,C
2020.0,5.0,24.0,1009.4,C
2020.0,5.0,25.0,1009.6,C
2020.0,5.0,26.0,1007.6,C
2020.0,5.0,27.0,1008.6,C
2020.0,5.0,28.0,1010.1,C
2020.0,5.0,29.0,1010.0,C
2020.0,5.0,30.0,1010.9,C
2020.0,5.0,31.0,1010.5,C
2020.0,6.0,1.0,1010.2,C
2020.0,6.0,2.0,1009.5,C
2020.0,6.0,3.0,1008.6,C
2020.0,6.0,4.0,1008.0,C
2020.0,6.0,5.0,1007.3,C
2020.0,6.0,6.0,1007.2,C
2020.0,6.0,7.0,1005.6,C
2020.0,6.0,8.0,1006.2,C
2020.0,6.0,9.0,1008.2,C
2020.0,6.0,10.0,1008.8,C
2020.0,6.0,11.0,1007.4,C
2020.0,6.0,12.0,1005.4,C
2020.0,6.0,13.0,1004.0,C
2020.0,6.0,14.0,1008.3,C
2020.0,6.0,15.0,1011.1,C
2020.0,6.0,16.0,1009.7,C
2020.0,6.0,17.0,1008.3,C
2020.0,6.0,18.0,1008.5,C
2020.0,6.0,19.0,1009.2,C
2020.0,6.0,20.0,1008.5,C
2020.0,6.0,21.0,1006.3,C
2020.0,6.0,22.0,1006.4,C
2020.0,6.0,23.0,1007.1,C
2020.0,6.0,24.0,1006.5,C
2020.0,6.0,25.0,1006.4,C
2020.0,6.0,26.0,1007.9,C
2020.0,6.0,27.0,1008.4,C
2020.0,6.0,28.0,1007.8,C
2020.0,6.0,29.0,1006.1,C
2020.0,6.0,30.0,1004.6,C
2020.0,7.0,1.0,1004.0,C
2020.0,7.0,2.0,1005.1,C
2020.0,7.0,3.0,1008.4,C
2020.0,7.0,4.0,1008.9,C
2020.0,7.0,5.0,1007.3,C
2020.0,7.0,6.0,1007.4,C
2020.0,7.0,7.0,1009.2,C
2020.0,7.0,8.0,1007.1,C
2020.0,7.0,9.0,1004.2,C
2020.0,7.0,10.0,1005.9,C
2020.0,7.0,11.0,1007.4,C
2020.0,7.0,12.0,1007.7,C
2020.0,7.0,13.0,1007.8,C
2020.0,7.0,14.0,1006.5,C
2020.0,7.0,15.0,1006.1,C
2020.0,7.0,16.0,1006.9,C
2020.0,7.0,17.0,1008.5,C
2020.0,7.0,18.0,1008.2,C
2020.0,7.0,19.0,1007.7,C
2020.0,7.0,20.0,1009.5,C
2020.0,7.0,21.0,1010.5,C
2020.0,7.0,22.0,1009.3,C
2020.0,7.0,23.0,1009.0,C
2020.0,7.0,24.0,1008.3,C
2020.0,7.0,25.0,1007.3,C
2020.0,7.0,26.0,1006.6,C
2020.0,7.0,27.0,1006.4,C
2020.0,7.0,28.0,1007.5,C
2020.0,7.0,29.0,1007.2,C
2020.0,7.0,30.0,1006.7,C
2020.0,7.0,31.0,1004.2,C
2020.0,8.0,1.0,1004.1,C
2020.0,8.0,2.0,1004.2,C
2020.0,8.0,3.0,1003.5,C
2020.0,8.0,4.0,1004.0,C
2020.0,8.0,5.0,1008.1,C
2020.0,8.0,6.0,1009.8,C
2020.0,8.0,7.0,1008.0,C
2020.0,8.0,8.0,1005.6,C
2020.0,8.0,9.0,1004.1,C
2020.0,8.0,10.0,1004.3,C
2020.0,8.0,11.0,1006.3,C
2020.0,8.0,12.0,1010.4,C
2020.0,8.0,13.0,1011.0,C
2020.0,8.0,14.0,1009.7,C
2020.0,8.0,15.0,1008.6,C
2020.0,8.0,16.0,1008.6,C
2020.0,8.0,17.0,1008.5,C
2020.0,8.0,18.0,1006.2,C
2020.0,8.0,19.0,1006.0,C
2020.0,8.0,20.0,1009.1,C
2020.0,8.0,21.0,1009.0,C
2020.0,8.0,22.0,1008.2,C
2020.0,8.0,23.0,1006.8,C
2020.0,8.0,24.0,1005.1,C
2020.0,8.0,25.0,1003.7,C
2020.0,8.0,26.0,1001.9,C
2020.0,8.0,27.0,1000.5,C
2020.0,8.0,28.0,1002.8,C
2020.0,8.0,29.0,1004.4,C
2020.0,8.0,30.0,1005.4,C
2020.0,8.0,31.0,1006.2,C
2020.0,9.0,1.0,1005.6,C
2020.0,9.0,2.0,1006.2,C
2020.0,9.0,3.0,1008.3,C
2020.0,9.0,4.0,1008.9,C
2020.0,9.0,5.0,1007.5,C
2020.0,9.0,6.0,1006.1,C
2020.0,9.0,7.0,1007.4,C
2020.0,9.0,8.0,1010.8,C
2020.0,9.0,9.0,1009.9,C
2020.0,9.0,10.0,1007.1,C
2020.0,9.0,11.0,1008.4,C
2020.0,9.0,12.0,1011.0,C
2020.0,9.0,13.0,1011.4,C
2020.0,9.0,14.0,1010.2,C
2020.0,9.0,15.0,1008.8,C
2020.0,9.0,16.0,1008.0,C
2020.0,9.0,17.0,1006.8,C
2020.0,9.0,18.0,1009.1,C
2020.0,9.0,19.0,1011.9,C
2020.0,9.0,20.0,1011.6,C
2020.0,9.0,21.0,1010.8,C
2020.0,9.0,22.0,1010.4,C
2020.0,9.0,23.0,1010.5,C
2020.0,9.0,24.0,1010.6,C
2020.0,9.0,25.0,1009.7,C
2020.0,9.0,26.0,1009.5,C
2020.0,9.0,27.0,1010.3,C
2020.0,9.0,28.0,1010.5,C
2020.0,9.0,29.0,1008.5,C
2020.0,9.0,30.0,1007.4,C
2020.0,10.0,1.0,1009.5,C
2020.0,10.0,2.0,1010.8,C
2020.0,10.0,3.0,1011.3,C
2020.0,10.0,4.0,1009.9,C
2020.0,10.0,5.0,1011.2,C
2020.0,10.0,6.0,1013.8,C
2020.0,10.0,7.0,1014.8,C
2020.0,10.0,8.0,1015.2,C
2020.0,10.0,9.0,1014.7,C
2020.0,10.0,10.0,1012.8,C
2020.0,10.0,11.0,1010.3,C
2020.0,10.0,12.0,1008.7,C
2020.0,10.0,13.0,1009.6,C
2020.0,10.0,14.0,1012.5,C
2020.0,10.0,15.0,1013.8,C
2020.0,10.0,16.0,1013.6,C
2020.0,10.0,17.0,1014.9,C
2020.0,10.0,18.0,1015.7,C
2020.0,10.0,19.0,1015.9,C
2020.0,10.0,20.0,1015.0,C
2020.0,10.0,21.0,1011.8,C
2020.0,10.0,22.0,1009.4,C
2020.0,10.0,23.0,1011.4,C
2020.0,10.0,24.0,1013.9,C
2020.0,10.0,25.0,1014.8,C
2020.0,10.0,26.0,1013.5,C
2020.0,10.0,27.0,1012.9,C
2020.0,10.0,28.0,1014.9,C
2020.0,10.0,29.0,1017.3,C
2020.0,10.0,30.0,1018.3,C
2020.0,10.0,31.0,1017.7,C
2020.0,11.0,1.0,1015.9,C
2020.0,11.0,2.0,1015.2,C
2020.0,11.0,3.0,1017.0,C
2020.0,11.0,4.0,1017.5,C
2020.0,11.0,5.0,1017.7,C
2020.0,11.0,6.0,1016.0,C
2020.0,11.0,7.0,1015.5,C
2020.0,11.0,8.0,1017.2,C
2020.0,11.0,9.0,1017.9,C
2020.0,11.0,10.0,1019.3,C
2020.0,11.0,11.0,1020.8,C
2020.0,11.0,12.0,1018.9,C
2020.0,11.0,13.0,1016.8,C
2020.0,11.0,14.0,1017.5,C
2020.0,11.0,15.0,1019.2,C
2020.0,11.0,16.0,1017.9,C
2020.0,11.0,17.0,1015.4,C
2020.0,11.0,18.0,1013.1,C
2020.0,11.0,19.0,1011.9,C
2020.0,11.0,20.0,1012.6,C
2020.0,11.0,21.0,1014.8,C
2020.0,11.0,22.0,1017.2,C
2020.0,11.0,23.0,1019.6,C
2020.0,11.0,24.0,1019.4,C
2020.0,11.0,25.0,1018.9,C
2020.0,11.0,26.0,1019.3,C
